"STATE","COUNTY","SUMLEV","NAME","CENSUS2020","POPESTIMATE042020","Error","PctError","AbsPctError"
"28","151","050","Washington County",44922,43125,-1797,-4.00026712969146,4.00026712969146
"28","153","050","Wayne County",19779,20268,489,2.47231912634612,2.47231912634612
"28","155","050","Webster County",9926,9684,-242,-2.43804150715293,2.43804150715293
"28","157","050","Wilkinson County",8587,8423,-164,-1.90986374752533,1.90986374752533
"28","159","050","Winston County",17714,17864,150,0.846787851416958,0.846787851416958
"28","161","050","Yalobusha County",12481,11993,-488,-3.90994311353257,3.90994311353257
"28","163","050","Yazoo County",26743,27619,876,3.2756235276521,3.2756235276521
"29","001","050","Adair County",25314,25470,156,0.616259777198388,0.616259777198388
"29","003","050","Andrew County",18135,17637,-498,-2.74607113316791,2.74607113316791
"29","005","050","Atchison County",5305,5105,-200,-3.77002827521206,3.77002827521206
"29","007","050","Audrain County",24962,24911,-51,-0.204310552039099,0.204310552039099
"29","009","050","Barry County",34534,35893,1359,3.9352522152082,3.9352522152082
"29","011","050","Barton County",11637,11632,-5,-0.042966400274985,0.042966400274985
"29","013","050","Bates County",16042,16266,224,1.39633462161825,1.39633462161825
"29","015","050","Benton County",19394,19624,230,1.18593379395689,1.18593379395689
"29","017","050","Bollinger County",10567,12142,1575,14.9048925901391,14.9048925901391
"29","019","050","Boone County",183610,182643,-967,-0.526659767986493,0.526659767986493
"29","021","050","Buchanan County",84793,86771,1978,2.33273973087401,2.33273973087401
"29","023","050","Butler County",42130,42338,208,0.493709945407073,0.493709945407073
"29","025","050","Caldwell County",8815,9061,246,2.7906976744186,2.7906976744186
"29","027","050","Callaway County",44283,44879,596,1.34588894158029,1.34588894158029
"29","029","050","Camden County",42745,46420,3675,8.5974967832495,8.5974967832495
"29","031","050","Cape Girardeau County",81710,79442,-2268,-2.77567005262514,2.77567005262514
"29","033","050","Carroll County",8495,8602,107,1.25956444967628,1.25956444967628
"29","035","050","Carter County",5202,5995,793,15.2441368704344,15.2441368704344
"29","037","050","Cass County",107824,106618,-1206,-1.11848939011723,1.11848939011723
"29","039","050","Cedar County",14188,14341,153,1.07837609247251,1.07837609247251
"29","041","050","Chariton County",7408,7400,-8,-0.107991360691145,0.107991360691145
"29","043","050","Christian County",88842,90279,1437,1.61747821976092,1.61747821976092
"29","045","050","Clark County",6634,6831,197,2.96955079891468,2.96955079891468
"29","047","050","Clay County",253335,252879,-456,-0.179998815797264,0.179998815797264
"29","049","050","Clinton County",21184,20541,-643,-3.03530966767372,3.03530966767372
"29","051","050","Cole County",77279,76398,-881,-1.14002510384451,1.14002510384451
"29","053","050","Cooper County",17103,17255,152,0.888732970823832,0.888732970823832
"29","055","050","Crawford County",23056,23780,724,3.14018043025677,3.14018043025677
"29","057","050","Dade County",7569,7558,-11,-0.145329634033558,0.145329634033558
"29","059","050","Dallas County",17071,17176,105,0.61507820280007,0.61507820280007
"29","061","050","Daviess County",8430,8291,-139,-1.64887307236062,1.64887307236062
"29","063","050","DeKalb County",11029,10919,-110,-0.997370568501224,0.997370568501224
"29","065","050","Dent County",14421,15512,1091,7.56535607794189,7.56535607794189
"29","067","050","Douglas County",11578,13340,1762,15.2185178787355,15.2185178787355
"29","069","050","Dunklin County",28283,28974,691,2.44316373793445,2.44316373793445
"29","071","050","Franklin County",104682,104374,-308,-0.294224412984085,0.294224412984085
"29","073","050","Gasconade County",14794,14617,-177,-1.19643098553468,1.19643098553468
"29","075","050","Gentry County",6162,6506,344,5.58260305095748,5.58260305095748
"29","077","050","Greene County",298915,294776,-4139,-1.38467457303916,1.38467457303916
"29","079","050","Grundy County",9808,9649,-159,-1.62112561174551,1.62112561174551
"29","081","050","Harrison County",8157,8334,177,2.16991541007723,2.16991541007723
"29","083","050","Henry County",21946,22069,123,0.560466599835961,0.560466599835961
"29","085","050","Hickory County",8279,9567,1288,15.5574344727624,15.5574344727624
"29","087","050","Holt County",4223,4270,47,1.11295287710159,1.11295287710159
"29","089","050","Howard County",10151,10001,-150,-1.47768692739632,1.47768692739632
"29","091","050","Howell County",39750,40238,488,1.22767295597484,1.22767295597484
"29","093","050","Iron County",9537,10123,586,6.1444898815141,6.1444898815141
"29","095","050","Jackson County",717204,705907,-11297,-1.57514458926609,1.57514458926609
"29","097","050","Jasper County",122761,121585,-1176,-0.95795896090778,0.95795896090778
"29","099","050","Jefferson County",226739,226350,-389,-0.171562898310392,0.171562898310392
"29","101","050","Johnson County",54013,54228,215,0.3980523207376,0.3980523207376
"29","103","050","Knox County",3744,3943,199,5.31517094017094,5.31517094017094
"29","105","050","Laclede County",36039,35902,-137,-0.380143733177946,0.380143733177946
"29","107","050","Lafayette County",32984,32977,-7,-0.0212224108658744,0.0212224108658744
"29","109","050","Lawrence County",38001,38220,219,0.576300623667798,0.576300623667798
"29","111","050","Lewis County",10032,9809,-223,-2.22288676236045,2.22288676236045
"29","113","050","Lincoln County",59574,59871,297,0.498539631382818,0.498539631382818
"29","115","050","Linn County",11874,11857,-17,-0.143169951153781,0.143169951153781
"29","117","050","Livingston County",14557,14544,-13,-0.0893041148588308,0.0893041148588308
"29","119","050","McDonald County",23303,22904,-399,-1.71222589366176,1.71222589366176
"29","121","050","Macon County",15209,15109,-100,-0.657505424419751,0.657505424419751
"29","123","050","Madison County",12626,12102,-524,-4.15016632345953,4.15016632345953
"29","125","050","Maries County",8432,8789,357,4.23387096774194,4.23387096774194
"29","127","050","Marion County",28525,28465,-60,-0.21034180543383,0.21034180543383
"29","129","050","Mercer County",3538,3573,35,0.989259468626343,0.989259468626343
"29","131","050","Miller County",24722,25744,1022,4.13396974354826,4.13396974354826
"29","133","050","Mississippi County",12577,12830,253,2.01160849169118,2.01160849169118
"29","135","050","Moniteau County",15473,15647,174,1.12453952045499,1.12453952045499
"29","137","050","Monroe County",8666,8662,-4,-0.0461573967228248,0.0461573967228248
"29","139","050","Montgomery County",11322,11333,11,0.0971559795089207,0.0971559795089207
"29","141","050","Morgan County",21006,20729,-277,-1.31867085594592,1.31867085594592
"29","143","050","New Madrid County",16434,16786,352,2.14190093708166,2.14190093708166
"29","145","050","Newton County",58648,58443,-205,-0.349543036420679,0.349543036420679
"29","147","050","Nodaway County",21241,21818,577,2.7164446118356,2.7164446118356
"29","149","050","Oregon County",8635,10440,1805,20.9033005211349,20.9033005211349
"29","151","050","Osage County",13274,13563,289,2.17718848877505,2.17718848877505
"29","153","050","Ozark County",8553,9091,538,6.29019057640594,6.29019057640594
"29","155","050","Pemiscot County",15661,15670,9,0.057467594661899,0.057467594661899
"29","157","050","Perry County",18956,19180,224,1.18168389955687,1.18168389955687
"29","159","050","Pettis County",42980,42475,-505,-1.17496510004653,1.17496510004653
"29","161","050","Phelps County",44638,44480,-158,-0.353958510685963,0.353958510685963
"29","163","050","Pike County",17587,17579,-8,-0.0454881446523,0.0454881446523
"29","165","050","Platte County",106718,106107,-611,-0.572536966584831,0.572536966584831
"29","167","050","Polk County",31519,32438,919,2.91570164028047,2.91570164028047
"29","169","050","Pulaski County",53955,52703,-1252,-2.32045222870911,2.32045222870911
"29","171","050","Putnam County",4681,4686,5,0.10681478316599,0.10681478316599
"29","173","050","Ralls County",10355,10285,-70,-0.67600193143409,0.67600193143409
"29","175","050","Randolph County",24716,24504,-212,-0.857743971516427,0.857743971516427
"29","177","050","Ray County",23158,22927,-231,-0.9974954659297,0.9974954659297
"29","179","050","Reynolds County",6096,6211,115,1.88648293963255,1.88648293963255
"29","181","050","Ripley County",10679,13304,2625,24.5809532727783,24.5809532727783
"29","183","050","St. Charles County",405262,405210,-52,-0.012831205491756,0.012831205491756
"29","185","050","St. Clair County",9284,9618,334,3.59758724687635,3.59758724687635
"29","186","050","Ste. Genevieve County",18479,17922,-557,-3.0142323718816,3.0142323718816
"29","187","050","St. Francois County",66922,66608,-314,-0.469202952691193,0.469202952691193
"29","189","050","St. Louis County",1004125,994969,-9156,-0.911838665504793,0.911838665504793
"29","195","050","Saline County",23333,22841,-492,-2.10860155145074,2.10860155145074
"29","197","050","Schuyler County",4032,4555,523,12.9712301587302,12.9712301587302
"29","199","050","Scotland County",4716,4885,169,3.58354537743851,3.58354537743851
"29","201","050","Scott County",38059,38322,263,0.691032344517722,0.691032344517722
"29","203","050","Shannon County",7031,8196,1165,16.5694780258854,16.5694780258854
"29","205","050","Shelby County",6103,5914,-189,-3.09683762084221,3.09683762084221
"29","207","050","Stoddard County",28672,29009,337,1.17536272321429,1.17536272321429
"29","209","050","Stone County",31076,32357,1281,4.12215214313296,4.12215214313296
"29","211","050","Sullivan County",5999,6040,41,0.683447241206868,0.683447241206868
"29","213","050","Taney County",56066,56106,40,0.0713444868547783,0.0713444868547783
"29","215","050","Texas County",24487,25148,661,2.6993915138645,2.6993915138645
"29","217","050","Vernon County",19707,20423,716,3.63322677221292,3.63322677221292
"29","219","050","Warren County",35532,36363,831,2.338736913205,2.338736913205
"29","221","050","Washington County",23514,24619,1105,4.69932805987922,4.69932805987922
"29","223","050","Wayne County",10974,12792,1818,16.566429743029,16.566429743029
"29","225","050","Webster County",39085,39780,695,1.77817577075604,1.77817577075604
"29","227","050","Worth County",1973,1960,-13,-0.658895083628991,0.658895083628991
"29","229","050","Wright County",18188,18296,108,0.593798108643061,0.593798108643061
"29","510","050","St. Louis city",301578,298587,-2991,-0.991783220261425,0.991783220261425
"30","001","050","Beaverhead County",9371,9515,144,1.53665563973962,1.53665563973962
"30","003","050","Big Horn County",13124,13140,16,0.121914050594331,0.121914050594331
"30","005","050","Blaine County",7044,6623,-421,-5.97671777399205,5.97671777399205
"30","007","050","Broadwater County",6774,6403,-371,-5.47682314732802,5.47682314732802
"30","009","050","Carbon County",10473,10899,426,4.06760240618734,4.06760240618734
"30","011","050","Carter County",1415,1244,-171,-12.0848056537102,12.0848056537102
"30","013","050","Cascade County",84414,81412,-3002,-3.55628213329542,3.55628213329542
"30","015","050","Chouteau County",5895,5710,-185,-3.13825275657337,3.13825275657337
"30","017","050","Custer County",11867,11350,-517,-4.35661919609,4.35661919609
"30","019","050","Daniels County",1661,1649,-12,-0.722456351595424,0.722456351595424
"30","021","050","Dawson County",8940,8587,-353,-3.94854586129754,3.94854586129754
"30","023","050","Deer Lodge County",9421,9222,-199,-2.11230230336482,2.11230230336482
"30","025","050","Fallon County",3049,2845,-204,-6.69071826828468,6.69071826828468
"30","027","050","Fergus County",11446,11101,-345,-3.01415341604054,3.01415341604054
"30","029","050","Flathead County",104357,105422,1065,1.02053527794015,1.02053527794015
"30","031","050","Gallatin County",118960,116274,-2686,-2.25790181573638,2.25790181573638
"30","033","050","Garfield County",1173,1269,96,8.18414322250639,8.18414322250639
"30","035","050","Glacier County",13778,13638,-140,-1.01611264334446,1.01611264334446
"30","037","050","Golden Valley County",823,829,6,0.729040097205346,0.729040097205346
"30","039","050","Granite County",3309,3336,27,0.815956482320943,0.815956482320943
"30","041","050","Hill County",16309,16398,89,0.545710957140229,0.545710957140229
"30","043","050","Jefferson County",12085,12346,261,2.15970211005379,2.15970211005379
"30","045","050","Judith Basin County",2023,2002,-21,-1.03806228373702,1.03806228373702
"30","047","050","Lake County",31134,30902,-232,-0.745166056401362,0.745166056401362
"30","049","050","Lewis and Clark County",70973,70107,-866,-1.22018232285517,1.22018232285517
"30","051","050","Liberty County",1959,2374,415,21.1842776927004,21.1842776927004
"30","053","050","Lincoln County",19677,20288,611,3.1051481425014,3.1051481425014
"30","055","050","McCone County",1729,1657,-72,-4.16425679583574,4.16425679583574
"30","057","050","Madison County",8623,8908,285,3.30511422938652,3.30511422938652
"30","059","050","Meagher County",1927,1834,-93,-4.82615464452517,4.82615464452517
"30","061","050","Mineral County",4535,4511,-24,-0.529217199558986,0.529217199558986
"30","063","050","Missoula County",117922,121277,3355,2.84510099896542,2.84510099896542
"30","065","050","Musselshell County",4730,4645,-85,-1.79704016913319,1.79704016913319
"30","067","050","Park County",17191,16743,-448,-2.60601477517306,2.60601477517306
"30","069","050","Petroleum County",496,495,-1,-0.201612903225806,0.201612903225806
"30","071","050","Phillips County",4217,3921,-296,-7.01920796774959,7.01920796774959
"30","073","050","Pondera County",5898,5805,-93,-1.57680569684639,1.57680569684639
"30","075","050","Powder River County",1694,1673,-21,-1.2396694214876,1.2396694214876
"30","077","050","Powell County",6946,6826,-120,-1.72761301468471,1.72761301468471
"30","079","050","Prairie County",1088,1073,-15,-1.37867647058824,1.37867647058824
"30","081","050","Ravalli County",44174,44796,622,1.40806809435415,1.40806809435415
"30","083","050","Richland County",11491,11004,-487,-4.23809938212514,4.23809938212514
"30","085","050","Roosevelt County",10794,10960,166,1.5378914211599,1.5378914211599
"30","087","050","Rosebud County",8329,8854,525,6.30327770440629,6.30327770440629
"30","089","050","Sanders County",12400,12089,-311,-2.50806451612903,2.50806451612903
"30","091","050","Sheridan County",3539,3266,-273,-7.71404351511727,7.71404351511727
"30","093","050","Silver Bow County",35133,35090,-43,-0.122392053055532,0.122392053055532
"30","095","050","Stillwater County",8963,9825,862,9.61731563092714,9.61731563092714
"30","097","050","Sweet Grass County",3678,3680,2,0.0543773790103317,0.0543773790103317
"30","099","050","Teton County",6226,6207,-19,-0.305171859942178,0.305171859942178
"30","101","050","Toole County",4971,4676,-295,-5.93441963387648,5.93441963387648
"30","103","050","Treasure County",762,700,-62,-8.13648293963255,8.13648293963255
"30","105","050","Valley County",7578,7345,-233,-3.07468989179203,3.07468989179203
"30","107","050","Wheatland County",2069,2134,65,3.14161430642823,3.14161430642823
"30","109","050","Wibaux County",937,939,2,0.213447171824973,0.213447171824973
"30","111","050","Yellowstone County",164731,162587,-2144,-1.30151580455409,1.30151580455409
"31","001","050","Adams County",31205,31371,166,0.531966031084762,0.531966031084762
"31","003","050","Antelope County",6295,6282,-13,-0.206513105639396,0.206513105639396
"31","005","050","Arthur County",434,471,37,8.52534562211982,8.52534562211982
"31","007","050","Banner County",674,789,115,17.0623145400593,17.0623145400593
"31","009","050","Blaine County",431,459,28,6.49651972157773,6.49651972157773
"31","011","050","Boone County",5379,5126,-253,-4.70347648261759,4.70347648261759
"31","013","050","Box Butte County",10842,10749,-93,-0.857775318206973,0.857775318206973
"31","015","050","Boyd County",1810,1871,61,3.37016574585635,3.37016574585635
"31","017","050","Brown County",2903,2992,89,3.06579400620048,3.06579400620048
"31","019","050","Buffalo County",50084,50120,36,0.0718792428719751,0.0718792428719751
"31","021","050","Burt County",6722,6495,-227,-3.3769711395418,3.3769711395418
"31","023","050","Butler County",8369,7991,-378,-4.51666865814315,4.51666865814315
"31","025","050","Cass County",26598,26268,-330,-1.24069478908189,1.24069478908189
"31","027","050","Cedar County",8380,8424,44,0.525059665871122,0.525059665871122
"31","029","050","Chase County",3893,3860,-33,-0.847675314667352,0.847675314667352
"31","031","050","Cherry County",5455,5794,339,6.21448212648946,6.21448212648946
"31","033","050","Cheyenne County",9468,9115,-353,-3.7283481199831,3.7283481199831
"31","035","050","Clay County",6104,6228,124,2.03145478374836,2.03145478374836
"31","037","050","Colfax County",10582,10646,64,0.604800604800605,0.604800604800605
"31","039","050","Cuming County",9013,8820,-193,-2.14135138133807,2.14135138133807
"31","041","050","Custer County",10545,10680,135,1.28022759601707,1.28022759601707
"31","043","050","Dakota County",21582,20111,-1471,-6.81586507274581,6.81586507274581
"31","045","050","Dawes County",8199,8410,211,2.57348457128918,2.57348457128918
"31","047","050","Dawson County",24111,23544,-567,-2.35162374020157,2.35162374020157
"31","049","050","Deuel County",1838,1804,-34,-1.84983677910773,1.84983677910773
"31","051","050","Dixon County",5606,5607,1,0.0178380306814128,0.0178380306814128
"31","053","050","Dodge County",37167,36321,-846,-2.2762127693922,2.2762127693922
"31","055","050","Douglas County",584526,573764,-10762,-1.84114992318562,1.84114992318562
"31","057","050","Dundy County",1654,1675,21,1.26964933494559,1.26964933494559
"31","059","050","Fillmore County",5551,5521,-30,-0.540443163393983,0.540443163393983
"31","061","050","Franklin County",2889,2953,64,2.21529941156109,2.21529941156109
"31","063","050","Frontier County",2519,2601,82,3.25526002381898,3.25526002381898
"31","065","050","Furnas County",4636,4666,30,0.647109577221743,0.647109577221743
"31","067","050","Gage County",21704,21488,-216,-0.995208256542573,0.995208256542573
"31","069","050","Garden County",1874,1846,-28,-1.49413020277481,1.49413020277481
"31","071","050","Garfield County",1813,1956,143,7.88747931605075,7.88747931605075
"31","073","050","Gosper County",1893,1979,86,4.54305335446381,4.54305335446381
"31","075","050","Grant County",611,631,20,3.27332242225859,3.27332242225859
"31","077","050","Greeley County",2188,2339,151,6.90127970749543,6.90127970749543
"31","079","050","Hall County",62895,61164,-1731,-2.75220605771524,2.75220605771524
"31","081","050","Hamilton County",9429,9254,-175,-1.85597624350408,1.85597624350408
"31","083","050","Harlan County",3073,3325,252,8.2004555808656,8.2004555808656
"31","085","050","Hayes County",856,917,61,7.12616822429906,7.12616822429906
"31","087","050","Hitchcock County",2616,2779,163,6.23088685015291,6.23088685015291
"31","089","050","Holt County",10127,9994,-133,-1.31332082551595,1.31332082551595
"31","091","050","Hooker County",711,653,-58,-8.15752461322082,8.15752461322082
"31","093","050","Howard County",6475,6470,-5,-0.0772200772200772,0.0772200772200772
"31","095","050","Jefferson County",7240,7088,-152,-2.09944751381215,2.09944751381215
"31","097","050","Johnson County",5290,5054,-236,-4.46124763705104,4.46124763705104
"31","099","050","Kearney County",6688,6644,-44,-0.657894736842105,0.657894736842105
"31","101","050","Keith County",8335,7989,-346,-4.15116976604679,4.15116976604679
"31","103","050","Keya Paha County",769,768,-1,-0.130039011703511,0.130039011703511
"31","105","050","Kimball County",3434,3519,85,2.47524752475248,2.47524752475248
"31","107","050","Knox County",8391,8312,-79,-0.94148492432368,0.94148492432368
"31","109","050","Lancaster County",322608,320229,-2379,-0.73742746615087,0.73742746615087
"31","111","050","Lincoln County",34676,34489,-187,-0.539277886722805,0.539277886722805
"31","113","050","Logan County",716,744,28,3.91061452513966,3.91061452513966
"31","115","050","Loup County",607,641,34,5.60131795716639,5.60131795716639
"31","117","050","McPherson County",399,475,76,19.047619047619,19.047619047619
"31","119","050","Madison County",35585,34863,-722,-2.02894478010398,2.02894478010398
"31","121","050","Merrick County",7668,7817,149,1.94314032342201,1.94314032342201
"31","123","050","Morrill County",4555,4627,72,1.58068057080132,1.58068057080132
"31","125","050","Nance County",3380,3521,141,4.17159763313609,4.17159763313609
"31","127","050","Nemaha County",7074,7014,-60,-0.848176420695505,0.848176420695505
"31","129","050","Nuckolls County",4095,4129,34,0.83028083028083,0.83028083028083
"31","131","050","Otoe County",15912,15963,51,0.32051282051282,0.32051282051282
"31","133","050","Pawnee County",2544,2617,73,2.86949685534591,2.86949685534591
"31","135","050","Perkins County",2858,2874,16,0.559832050384884,0.559832050384884
"31","137","050","Phelps County",8968,9006,38,0.423728813559322,0.423728813559322
"31","139","050","Pierce County",7317,7163,-154,-2.1046877135438,2.1046877135438
"31","141","050","Platte County",34296,33387,-909,-2.65045486354094,2.65045486354094
"31","143","050","Polk County",5214,5190,-24,-0.46029919447641,0.46029919447641
"31","145","050","Red Willow County",10702,10653,-49,-0.457858344234722,0.457858344234722
"31","147","050","Richardson County",7871,7813,-58,-0.736882225892517,0.736882225892517
"31","149","050","Rock County",1262,1373,111,8.79556259904913,8.79556259904913
"31","151","050","Saline County",14292,14020,-272,-1.90316260845228,1.90316260845228
"31","153","050","Sarpy County",190604,188409,-2195,-1.15160227487356,1.15160227487356
"31","155","050","Saunders County",22278,21836,-442,-1.98402010952509,1.98402010952509
"31","157","050","Scotts Bluff County",36084,35346,-738,-2.04522780179581,2.04522780179581
"31","159","050","Seward County",17609,17194,-415,-2.35674938951672,2.35674938951672
"31","161","050","Sheridan County",5127,5159,32,0.6241466744685,0.6241466744685
"31","163","050","Sherman County",2959,2983,24,0.811084825954714,0.811084825954714
"31","165","050","Sioux County",1135,1184,49,4.31718061674009,4.31718061674009
"31","167","050","Stanton County",5842,5884,42,0.718931872646354,0.718931872646354
"31","169","050","Thayer County",5034,4901,-133,-2.64203416765991,2.64203416765991
"31","171","050","Thomas County",669,719,50,7.47384155455904,7.47384155455904
"31","173","050","Thurston County",6773,7213,440,6.49638269599882,6.49638269599882
"31","175","050","Valley County",4059,4100,41,1.01010101010101,1.01010101010101
"31","177","050","Washington County",20865,20826,-39,-0.186915887850467,0.186915887850467
"31","179","050","Wayne County",9697,9470,-227,-2.34093018459317,2.34093018459317
"31","181","050","Webster County",3395,3427,32,0.942562592047128,0.942562592047128
"31","183","050","Wheeler County",774,784,10,1.29198966408269,1.29198966408269
"31","185","050","York County",14125,13518,-607,-4.29734513274336,4.29734513274336
"32","001","050","Churchill County",25516,25334,-182,-0.713277943251293,0.713277943251293
"32","003","050","Clark County",2265461,2307540,42079,1.85741445118676,1.85741445118676
"32","005","050","Douglas County",49488,49135,-353,-0.713304235370191,0.713304235370191
"32","007","050","Elko County",53702,52997,-705,-1.31280026814644,1.31280026814644
"32","009","050","Esmeralda County",729,878,149,20.4389574759945,20.4389574759945
"32","011","050","Eureka County",1855,2085,230,12.3989218328841,12.3989218328841
"32","013","050","Humboldt County",17285,16956,-329,-1.90338443737344,1.90338443737344
"32","015","050","Lander County",5734,5523,-211,-3.67980467387513,3.67980467387513
"32","017","050","Lincoln County",4499,5163,664,14.7588352967326,14.7588352967326
"32","019","050","Lyon County",59235,58142,-1093,-1.84519287583354,1.84519287583354
"32","021","050","Mineral County",4554,4520,-34,-0.746596398770312,0.746596398770312
"32","023","050","Nye County",51591,47792,-3799,-7.3636874648679,7.3636874648679
"32","027","050","Pershing County",6650,6577,-73,-1.09774436090226,1.09774436090226
"32","029","050","Storey County",4104,4203,99,2.41228070175439,2.41228070175439
"32","031","050","Washoe County",486492,476178,-10314,-2.12007597247231,2.12007597247231
"32","033","050","White Pine County",9080,9465,385,4.24008810572687,4.24008810572687
"32","510","050","Carson City",58639,56012,-2627,-4.47995361448865,4.47995361448865
"33","001","050","Belknap County",63705,61572,-2133,-3.34824582057923,3.34824582057923
"33","003","050","Carroll County",50107,49113,-994,-1.98375476480332,1.98375476480332
"33","005","050","Cheshire County",76458,76194,-264,-0.345287608883308,0.345287608883308
"33","007","050","Coos County",31268,31250,-18,-0.0575668414992964,0.0575668414992964
"33","009","050","Grafton County",91118,90655,-463,-0.508132311947145,0.508132311947145
"33","011","050","Hillsborough County",422937,418734,-4203,-0.993765028834082,0.993765028834082
"33","013","050","Merrimack County",153808,152426,-1382,-0.898522833662748,0.898522833662748
"33","015","050","Rockingham County",314176,310970,-3206,-1.02044713790996,1.02044713790996
"33","017","050","Strafford County",130889,131356,467,0.356790868598583,0.356790868598583
"33","019","050","Sullivan County",43063,43263,200,0.464435826579662,0.464435826579662
"34","001","050","Atlantic County",274534,263339,-11195,-4.07781914079859,4.07781914079859
"34","003","050","Bergen County",955732,931649,-24083,-2.51984866050315,2.51984866050315
"34","005","050","Burlington County",461860,446784,-15076,-3.26419261247997,3.26419261247997
"34","007","050","Camden County",523485,507070,-16415,-3.13571544552375,3.13571544552375
"34","009","050","Cape May County",95263,91777,-3486,-3.65934308178411,3.65934308178411
"34","011","050","Cumberland County",154152,147599,-6553,-4.25099901396025,4.25099901396025
"34","013","050","Essex County",863728,801474,-62254,-7.20759313117092,7.20759313117092
"34","015","050","Gloucester County",302294,293071,-9223,-3.0510033278861,3.0510033278861
"34","017","050","Hudson County",724854,672875,-51979,-7.17096132462537,7.17096132462537
"34","019","050","Hunterdon County",128947,124979,-3968,-3.07723328189101,3.07723328189101
"34","021","050","Mercer County",387340,367702,-19638,-5.06996437238602,5.06996437238602
"34","023","050","Middlesex County",863162,823906,-39256,-4.54792958911537,4.54792958911537
"34","025","050","Monmouth County",643615,619032,-24583,-3.81951943320153,3.81951943320153
"34","027","050","Morris County",509285,491515,-17770,-3.48920545470611,3.48920545470611
"34","029","050","Ocean County",637229,612913,-24316,-3.81589663998343,3.81589663998343
"34","031","050","Passaic County",524118,501079,-23039,-4.39576583899046,4.39576583899046
"34","033","050","Salem County",64837,62452,-2385,-3.67845520304764,3.67845520304764
"34","035","050","Somerset County",345361,329731,-15630,-4.52569919591384,4.52569919591384
"34","037","050","Sussex County",144221,140235,-3986,-2.76381386899273,2.76381386899273
"34","039","050","Union County",575345,556080,-19265,-3.34842572717239,3.34842572717239
"34","041","050","Warren County",109632,105621,-4011,-3.65860332749562,3.65860332749562
"35","001","050","Bernalillo County",676444,681598,5154,0.76192559916268,0.76192559916268
"35","003","050","Catron County",3579,3613,34,0.949986029617212,0.949986029617212
"35","005","050","Chaves County",65157,64767,-390,-0.598554261245914,0.598554261245914
"35","006","050","Cibola County",27172,26462,-710,-2.61298395407037,2.61298395407037
"35","007","050","Colfax County",12387,11994,-393,-3.1726810365706,3.1726810365706
"35","009","050","Curry County",48430,48917,487,1.00557505678299,1.00557505678299
"35","011","050","De Baca County",1698,1695,-3,-0.176678445229682,0.176678445229682
"35","013","050","Dońa Ana County",219561,220845,1284,0.584803312063618,0.584803312063618
"35","015","050","Eddy County",62314,58469,-3845,-6.17036300028886,6.17036300028886
"35","017","050","Grant County",28185,27039,-1146,-4.06599254922831,4.06599254922831
"35","019","050","Guadalupe County",4452,4288,-164,-3.6837376460018,3.6837376460018
"35","021","050","Harding County",657,638,-19,-2.89193302891933,2.89193302891933
"35","023","050","Hidalgo County",4178,4134,-44,-1.05313547151747,1.05313547151747
"35","025","050","Lea County",74455,71710,-2745,-3.68679067893358,3.68679067893358
"35","027","050","Lincoln County",20269,19906,-363,-1.79091223049978,1.79091223049978
"35","028","050","Los Alamos County",19419,19477,58,0.29867655389052,0.29867655389052
"35","029","050","Luna County",25427,23896,-1531,-6.02115861092539,6.02115861092539
"35","031","050","McKinley County",72902,71019,-1883,-2.5829195358152,2.5829195358152
"35","033","050","Mora County",4189,4486,297,7.08999761279542,7.08999761279542
"35","035","050","Otero County",67839,67893,54,0.0796002299562199,0.0796002299562199
"35","037","050","Quay County",8746,8235,-511,-5.8426709352847,5.8426709352847
"35","039","050","Rio Arriba County",40363,38630,-1733,-4.29353615935386,4.29353615935386
"35","041","050","Roosevelt County",19191,18381,-810,-4.22072846646866,4.22072846646866
"35","043","050","Sandoval County",148834,148533,-301,-0.20223873577274,0.20223873577274
"35","045","050","San Juan County",121661,123537,1876,1.54198962691413,1.54198962691413
"35","047","050","San Miguel County",27201,27191,-10,-0.0367633542884453,0.0367633542884453
"35","049","050","Santa Fe County",154823,151785,-3038,-1.962240752343,1.962240752343
"35","051","050","Sierra County",11576,10863,-713,-6.15929509329648,6.15929509329648
"35","053","050","Socorro County",16595,16540,-55,-0.331425128050618,0.331425128050618
"35","055","050","Taos County",34489,32640,-1849,-5.36112963553597,5.36112963553597
"35","057","050","Torrance County",15045,15453,408,2.71186440677966,2.71186440677966
"35","059","050","Union County",4079,4034,-45,-1.10321157146359,1.10321157146359
"35","061","050","Valencia County",76205,77449,1244,1.63243881635063,1.63243881635063
"36","001","050","Albany County",314848,304151,-10697,-3.39751245045228,3.39751245045228
"36","003","050","Allegany County",46456,45702,-754,-1.62304115722404,1.62304115722404
"36","005","050","Bronx County",1472654,1406655,-65999,-4.48163655549776,4.48163655549776
"36","007","050","Broome County",198683,189897,-8786,-4.42211965794758,4.42211965794758
"36","009","050","Cattaraugus County",77042,76012,-1030,-1.3369331014252,1.3369331014252
"36","011","050","Cayuga County",76248,76193,-55,-0.0721330395551359,0.0721330395551359
"36","013","050","Chautauqua County",127657,126269,-1388,-1.08728859365331,1.08728859365331
"36","015","050","Chemung County",84148,82878,-1270,-1.50924561486904,1.50924561486904
"36","017","050","Chenango County",47220,46873,-347,-0.734858110969928,0.734858110969928
"36","019","050","Clinton County",79843,79907,64,0.0801573087183598,0.0801573087183598
"36","021","050","Columbia County",61570,59596,-1974,-3.20610687022901,3.20610687022901
